Диктор 1 результаты его отрезков

-0,08695512
-0,1068111
-0,04209541
-0,08450537
-0,09419348
-0,165779
-0,08482871
-0,08745338
-0,217103
-0,0526174
-0,1481403
-0,1376131
-0,03327618
-0,0834633
-0,1603646
-0,09664275
-0,08042666
-0,04311636
-0,1294813
0,04263871
-0,03059045
0,006228422
-0,06725915
0,01725333
0,1115473
0,1309936
0,03716459
-0,06701866
-0,11901
0,04091794
0,1184312
0,0708309
0,1789009
------------------------------------------

Диктор 6 результаты его отрезков

0,2738786
0,2817848
0,2154648
0,2249093
0,4036615
0,4093354
0,3210674
0,2723389

Диктор 6 результаты чужих отрезков
0,1582897
0,278442
0,221382
0,2092893
0,1962343
0,2599792
0,2094887
0,1507069
0,1631017
0,170771
0,1331875
0,1561568
0,1777815
0,1929566
0,1910266
0,1651371
0,1878983
0,1683603
0,08746929
0,05348512
0,1652299
0,2091193
0,139926
0,2223744
0,06884045
0,1204485
0,06822895
0,05767522
0,1476676
0,1106445
0,1595252
0,1835938
0,07722016
0,2447042
0,1229671
-0,02050788
-0,007555573
0,2074831
0,1730665
0,3436664
0,01971601
0,2051438
0,0444809
0,1859549
0,05750401
0,07599356
0,0191586
0,01667505
0,07881711
0,008544335
0,1419515
0,07527541
-0,0146377
0,03585735
0,0961749
0,04330816
0,0958641
0,2256038
0,05531294
0,1157869
0,107527
0,01745992
0,0967996
0,05659433
0,06645142
0,2179349
0,1812414
0,09626565
0,09579238
0,2425556
-0,07482796
-0,09395389
-0,07881231
0,1039019
0,1039177
0,1947613
0,09013969
0,2094809
-0,03853426
0,0946236
0,02424362
0,08961998
0,00271767
0,08666636
0,1115355
0,1747615
0,167607
0,1687936
0,1449582
0,1393962
0,2362256
0,1263627
0,2913569
-0,1408515
-0,09320945
0,008896891
-0,1018218
0,09116077
-0,03025037
-0,0960952
-0,03855794
-0,06742608
0,007101722
-0,002990373
0,09423731
0,009682315
0,04491435
-0,02482725
0,06967282
0,01214806
0,08504798
0,02468494
0,02541873
0,0229462
-0,02934584
-0,001070584
0,000299973
0,02142225
0,07587504
0,07529643
0,058809
0,2158637
0,06304108
0,04174149
-0,03000835
-0,005755493
-0,04211842
-0,01266241
0,008067524
-0,02628712
-0,1202796
-0,08815888
-0,07840483
0,04127306
-0,02453019
-0,04524756
-0,06533179
0,0345327
